,id_ticket,fecha,id_empleado,id_agente,categoría,tipo,severidad,prioridad,días_resolución,satisfacción,semestre
386,GDLTER-7342590239,2016-08-08,903.0,2.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,5.0,semestre1
387,GDLTER-7442488906,2016-04-28,470.0,29.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,14.0,5.0,semestre2
388,GDLTER-7442577487,2016-07-26,1558.0,44.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,4.0,5.0,semestre1
389,GDLTER-7442676376,2016-11-02,1047.0,33.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,4.0,5.0,semestre1
390,GDLTER-7542622383,2016-09-09,1308.0,43.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,5.0,4.0,semestre1
391,GDLTER-7642404451,2016-02-04,1385.0,24.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,semestre2
393,GDLTER-7742546081,2016-06-25,538.0,50.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,17.0,5.0,semestre2
394,GDLTER-7742704544,2016-11-30,34.0,25.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,7.0,5.0,semestre1
395,GDLTER-7842467189,2016-04-07,1778.0,11.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,1.0,semestre2
396,GDLTER-7942600976,2016-08-18,717.0,49.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,9.0,5.0,semestre1
397,GDLTER-7942618846,2016-09-05,1534.0,18.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,17.0,5.0,semestre1
398,GDLTER-8042622893,2016-09-09,439.0,8.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,semestre1
399,GDLTER-8042628260,2016-09-15,606.0,32.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,semestre1
400,GDLTER-8142385338,2016-01-16,83.0,23.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,semestre2
401,GDLTER-8142487028,2016-04-27,972.0,30.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12.0,5.0,semestre2
402,GDLTER-8242381711,2016-01-12,1371.0,27.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,2.0,5.0,semestre2
403,GDLTER-8242591326,2016-08-09,622.0,23.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,2.0,5.0,semestre1
404,GDLTER-8242730432,2016-12-26,1743.0,24.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,2.0,5.0,semestre1
405,GDLTER-8342491882,2016-05-01,738.0,18.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,1.0,1.0,semestre2
406,GDLTER-8342556752,2016-07-05,955.0,27.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,5.0,semestre1
407,GDLTER-8342671985,2016-10-28,818.0,9.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,13.0,5.0,semestre1
408,GDLTER-8442607890,2016-08-25,1739.0,8.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,4.0,5.0,semestre1
409,GDLTER-8442679460,2016-11-05,1886.0,34.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,4.0,5.0,semestre1
410,GDLTER-8542577885,2016-07-26,1118.0,8.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,15.0,5.0,semestre1
411,GDLTER-8642410302,2016-02-10,420.0,23.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,6.0,1.0,semestre2
412,GDLTER-8642593698,2016-08-11,1689.0,16.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,semestre1
413,GDLTER-8942529306,2016-06-08,740.0,3.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,9.0,5.0,semestre2
414,GDLTER-8942629159,2016-09-16,1095.0,11.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,9.0,1.0,semestre1
415,GDLTER-9142623321,2016-09-10,1992.0,33.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,semestre1
416,GDLTER-9242544433,2016-06-23,1903.0,14.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12.0,5.0,semestre2
417,GDLTER-9342420233,2016-02-20,1583.0,2.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,5.0,semestre2
418,GDLTER-9342638868,2016-09-25,1586.0,48.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,5.0,semestre1
419,GDLTER-9342665624,2016-10-22,1852.0,16.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,5.0,semestre1
420,GDLTER-9442569820,2016-07-18,1672.0,38.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,4.0,5.0,semestre1
421,GDLTER-9442722579,2016-12-18,1547.0,5.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,4.0,5.0,semestre1
422,GDLTER-9542376544,2016-01-07,1974.0,5.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,15.0,5.0,semestre2
423,GDLTER-9642584469,2016-08-02,1216.0,14.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,semestre1
424,GDLTER-9742543662,2016-06-22,856.0,46.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,7.0,5.0,semestre2
425,GDLTER-9742584486,2016-08-02,1778.0,4.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,7.0,5.0,semestre1
426,GDLTER-9842730183,2016-12-26,628.0,21.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,8.0,1.0,semestre1
427,GDLTET-0142735727,2016-12-31,1782.0,47.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,semestre1
428,GDLTET-0342374013,2016-01-05,471.0,10.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,5.0,semestre2
429,GDLTET-0342485456,2016-04-25,385.0,34.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,5.0,semestre2
430,GDLTET-0342541153,2016-06-20,1335.0,1.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,13.0,5.0,semestre2
432,GDLTET-0742598336,2016-08-16,633.0,43.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,7.0,1.0,semestre1
433,GDLTET-0942413979,2016-02-13,677.0,9.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,semestre2
434,GDLTET-1042686640,2016-11-12,994.0,16.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,semestre1
435,GDLTET-1342553698,2016-07-02,109.0,16.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,5.0,semestre1
436,GDLTET-1542618176,2016-09-05,1877.0,1.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,13.0,5.0,semestre1
437,GDLTET-1642576859,2016-07-25,1165.0,18.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,6.0,1.0,semestre1
438,GDLTET-2042567523,2016-07-16,1462.0,35.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,semestre1
439,GDLTET-2142676515,2016-11-02,1421.0,45.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,semestre1
440,GDLTET-2142730087,2016-12-26,418.0,30.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,semestre1
441,GDLTET-2242492165,2016-05-02,486.0,21.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12.0,5.0,semestre2
442,GDLTET-2242591838,2016-08-09,1523.0,38.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,2.0,5.0,semestre1
443,GDLTET-2442609473,2016-08-27,307.0,34.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,4.0,5.0,semestre1
444,GDLTET-2742689285,2016-11-15,858.0,22.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,8.0,5.0,semestre1
445,GDLTET-2842431820,2016-03-02,1702.0,48.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,8.0,5.0,semestre2
446,GDLTET-3042630201,2016-09-17,1900.0,2.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,semestre1
447,GDLTET-3042731661,2016-12-27,246.0,26.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,semestre1
448,GDLTET-3142711549,2016-12-07,874.0,15.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,semestre1
449,GDLTET-3342392219,2016-01-23,731.0,2.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,13.0,5.0,semestre2
450,GDLTET-3742613258,2016-08-31,975.0,32.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,7.0,5.0,semestre1
451,GDLTET-3942375419,2016-01-06,461.0,14.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,19.0,5.0,semestre2
452,GDLTET-4042418543,2016-02-18,264.0,15.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,semestre2
453,GDLTET-4042723184,2016-12-19,1398.0,21.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,1.0,semestre1
454,GDLTET-4142411493,2016-02-11,1609.0,24.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,semestre2
455,GDLTET-4142454431,2016-03-25,143.0,34.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,semestre2
456,GDLTET-4242712854,2016-12-08,395.0,38.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,2.0,5.0,semestre1
457,GDLTET-4442423287,2016-02-23,1318.0,2.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,4.0,5.0,semestre2
458,GDLTET-4642424953,2016-02-24,105.0,39.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,semestre2
459,GDLTET-4742645188,2016-10-02,408.0,31.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,7.0,1.0,semestre1
460,GDLTET-5242505447,2016-05-15,1744.0,34.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12.0,5.0,semestre2
461,GDLTET-5242616311,2016-09-03,1541.0,43.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12.0,4.0,semestre1
462,GDLTET-5342424587,2016-02-24,1348.0,15.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,5.0,semestre2
463,GDLTET-5542483637,2016-04-23,1073.0,16.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,semestre2
464,GDLTET-6142419383,2016-02-19,448.0,43.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,1.0,semestre2
465,GDLTET-6142591924,2016-08-09,1492.0,9.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,semestre1
466,GDLTET-6242537887,2016-06-16,1598.0,48.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,2.0,5.0,semestre2
467,GDLTET-6242545012,2016-06-24,901.0,40.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12.0,5.0,semestre2
468,GDLTET-6442625260,2016-09-12,1876.0,12.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,4.0,5.0,semestre1
469,GDLTET-6542630562,2016-09-17,1426.0,25.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,15.0,5.0,semestre1
470,GDLTET-7142374501,2016-01-05,1950.0,45.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,1.0,semestre2
471,GDLTET-7342429314,2016-02-29,1711.0,23.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,13.0,5.0,semestre2
472,GDLTET-7342498730,2016-05-08,413.0,27.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,13.0,5.0,semestre2
473,GDLTET-7542412834,2016-02-12,1003.0,8.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,semestre2
474,GDLTET-7642443698,2016-03-14,449.0,26.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,semestre2
475,GDLTET-7642618197,2016-09-05,719.0,21.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,semestre1
476,GDLTET-8042378501,2016-01-09,1280.0,5.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,semestre2
477,GDLTET-8342458148,2016-03-29,104.0,41.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,5.0,semestre2
478,GDLTET-8342683464,2016-11-09,96.0,34.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,5.0,semestre1
479,GDLTET-8342709102,2016-12-05,1500.0,21.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,5.0,semestre1
480,GDLTET-8442540172,2016-06-19,1907.0,11.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,4.0,1.0,semestre2
481,GDLTET-8542596273,2016-08-14,1297.0,12.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,semestre1
482,GDLTET-9042551733,2016-06-30,103.0,27.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,semestre2
483,GDLTET-9142372204,2016-01-03,590.0,12.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,semestre2
484,GDLTET-9142690114,2016-11-16,1381.0,11.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,semestre1
485,GDLTET-9142712731,2016-12-08,763.0,7.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,semestre1
486,GDLTET-9242570953,2016-07-19,15.0,29.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,2.0,5.0,semestre1
487,GDLTET-9242621805,2016-09-08,690.0,8.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12.0,5.0,semestre1
1013,GDREER-1742498211,2016-05-08,851.0,12.0,Software,Problema,3 - Mayor,0 - Sin Asignar,7.0,5.0,semestre2
1014,GDREER-4542418475,2016-02-18,1657.0,24.0,Hardware,Problema,3 - Mayor,0 - Sin Asignar,5.0,5.0,semestre2
1015,GDREER-5342504904,2016-05-14,1680.0,19.0,Software,Problema,3 - Mayor,0 - Sin Asignar,3.0,1.0,semestre2
1016,GDREER-7242457788,2016-03-28,298.0,47.0,Software,Problema,3 - Mayor,0 - Sin Asignar,2.0,5.0,semestre2
1017,GDREER-8342526704,2016-06-05,550.0,27.0,Software,Problema,3 - Mayor,0 - Sin Asignar,3.0,5.0,semestre2
1018,GDREER-8542568636,2016-07-17,1903.0,16.0,Software,Problema,3 - Mayor,0 - Sin Asignar,5.0,5.0,semestre1
1019,GDREER-9442706469,2016-12-02,1106.0,4.0,Software,Problema,3 - Mayor,0 - Sin Asignar,4.0,1.0,semestre1
1020,GDREER-9642564229,2016-07-13,1432.0,42.0,Hardware,Problema,3 - Mayor,0 - Sin Asignar,6.0,1.0,semestre1
1021,GDREET-8042540934,2016-06-19,923.0,19.0,Software,Problema,3 - Mayor,0 - Sin Asignar,10.0,1.0,semestre2
1022,GDREET-8342563034,2016-07-12,633.0,40.0,Software,Problema,3 - Mayor,0 - Sin Asignar,3.0,5.0,semestre1
1037,GDRTER-0142467188,2016-04-07,308.0,21.0,Hardware,Solicitud,3 - Mayor,0 - Sin Asignar,1.0,5.0,semestre2
1038,GDRTER-0742500898,2016-05-10,379.0,8.0,Software,Solicitud,1 - Menor,0 - Sin Asignar,7.0,5.0,semestre2
1039,GDRTER-1042421216,2016-02-21,1931.0,42.0,Software,Solicitud,3 - Mayor,0 - Sin Asignar,7.0,5.0,semestre2
1040,GDRTER-1342699493,2016-11-25,919.0,34.0,Software,Solicitud,3 - Mayor,0 - Sin Asignar,3.0,5.0,semestre1
1041,GDRTER-3642414186,2016-02-14,1588.0,21.0,Software,Solicitud,3 - Mayor,0 - Sin Asignar,6.0,1.0,semestre2
1042,GDRTER-4542581697,2016-07-30,859.0,26.0,Software,Solicitud,3 - Mayor,0 - Sin Asignar,5.0,5.0,semestre1
1043,GDRTER-4742398477,2016-01-29,277.0,4.0,Hardware,Solicitud,3 - Mayor,0 - Sin Asignar,13.0,5.0,semestre2
1044,GDRTER-5042547243,2016-06-26,64.0,12.0,Hardware,Solicitud,3 - Mayor,0 - Sin Asignar,7.0,5.0,semestre2
1045,GDRTER-5242387284,2016-01-18,8.0,2.0,Hardware,Solicitud,3 - Mayor,0 - Sin Asignar,0.0,5.0,semestre2
1046,GDRTER-5642373964,2016-01-04,1966.0,19.0,Software,Solicitud,3 - Mayor,0 - Sin Asignar,6.0,5.0,semestre2
1047,GDRTER-6142452628,2016-03-23,122.0,16.0,Hardware,Solicitud,1 - Menor,0 - Sin Asignar,11.0,1.0,semestre2
1048,GDRTER-7942498270,2016-05-08,1397.0,42.0,Hardware,Solicitud,3 - Mayor,0 - Sin Asignar,5.0,5.0,semestre2
1049,GDRTER-8842517919,2016-05-27,1021.0,19.0,Software,Solicitud,3 - Mayor,0 - Sin Asignar,8.0,1.0,semestre2
1050,GDRTET-0342382589,2016-01-13,548.0,45.0,Software,Solicitud,1 - Menor,0 - Sin Asignar,3.0,1.0,semestre2
1051,GDRTET-0442511891,2016-05-21,1809.0,18.0,Software,Solicitud,3 - Mayor,0 - Sin Asignar,4.0,5.0,semestre2
1052,GDRTET-1042538460,2016-06-17,1426.0,14.0,Software,Solicitud,3 - Mayor,0 - Sin Asignar,10.0,5.0,semestre2
1053,GDRTET-4942584758,2016-08-02,1965.0,7.0,Software,Solicitud,1 - Menor,0 - Sin Asignar,7.0,1.0,semestre1
1054,GDRTET-6242700630,2016-11-26,163.0,36.0,Software,Solicitud,1 - Menor,0 - Sin Asignar,2.0,5.0,semestre1
1055,GDRTET-9642401549,2016-02-01,1784.0,35.0,Software,Solicitud,3 - Mayor,0 - Sin Asignar,6.0,5.0,semestre2
1089,GHDTER-7842553027,2016-07-02,752.0,40.0,Software,Solicitud,0 - Sin Clasificar,3 - Alta,0.0,5.0,semestre1
1090,GHLEER-0042615470,2016-09-02,1667.0,34.0,Software,Problema,2 - Normal,3 - Alta,0.0,5.0,semestre1
1091,GHLEER-0242496922,2016-05-06,52.0,29.0,Software,Problema,2 - Normal,3 - Alta,2.0,5.0,semestre2
1092,GHLEER-0342731717,2016-12-27,161.0,7.0,Software,Problema,2 - Normal,3 - Alta,3.0,5.0,semestre1
1093,GHLEER-0542507557,2016-05-17,1535.0,45.0,Hardware,Problema,4 - Crítico,3 - Alta,0.0,1.0,semestre2
1094,GHLEER-0642525277,2016-06-04,1137.0,42.0,Hardware,Problema,2 - Normal,3 - Alta,6.0,1.0,semestre2
1095,GHLEER-1142439792,2016-03-10,1879.0,27.0,Software,Problema,2 - Normal,3 - Alta,1.0,5.0,semestre2
1096,GHLEER-1142504770,2016-05-14,1547.0,17.0,Software,Problema,2 - Normal,3 - Alta,1.0,5.0,semestre2
1097,GHLEER-1142664709,2016-10-21,1490.0,27.0,Software,Problema,2 - Normal,3 - Alta,1.0,5.0,semestre1
1098,GHLEER-1142725561,2016-12-21,1856.0,15.0,Software,Problema,4 - Crítico,3 - Alta,1.0,5.0,semestre1
1099,GHLEER-1342627874,2016-09-14,1847.0,18.0,Software,Problema,2 - Normal,3 - Alta,3.0,1.0,semestre1
1100,GHLEER-1342684165,2016-11-10,546.0,41.0,Software,Problema,2 - Normal,3 - Alta,3.0,5.0,semestre1
1101,GHLEER-1542554729,2016-07-03,1072.0,37.0,Hardware,Problema,2 - Normal,3 - Alta,5.0,1.0,semestre1
1102,GHLEER-1542668985,2016-10-25,8.0,29.0,Hardware,Problema,2 - Normal,3 - Alta,5.0,5.0,semestre1
1103,GHLEER-1642587182,2016-08-05,498.0,31.0,Hardware,Problema,2 - Normal,3 - Alta,6.0,5.0,semestre1
1104,GHLEER-1742514744,2016-05-24,1274.0,27.0,Hardware,Problema,2 - Normal,3 - Alta,7.0,5.0,semestre2
1105,GHLEER-2042469685,2016-04-09,748.0,16.0,Software,Problema,2 - Normal,3 - Alta,0.0,5.0,semestre2
1106,GHLEER-2242373028,2016-01-04,612.0,10.0,Software,Problema,2 - Normal,3 - Alta,2.0,5.0,semestre2
1107,GHLEER-2242531561,2016-06-10,6.0,15.0,Software,Problema,2 - Normal,3 - Alta,2.0,5.0,semestre2
1108,GHLEER-2242559581,2016-07-08,98.0,15.0,Software,Problema,2 - Normal,3 - Alta,2.0,5.0,semestre1
1109,GHLEER-2442378950,2016-01-09,1755.0,49.0,Software,Problema,2 - Normal,3 - Alta,4.0,5.0,semestre2
1110,GHLEER-2442432375,2016-03-03,1067.0,23.0,Software,Problema,2 - Normal,3 - Alta,4.0,5.0,semestre2
1111,GHLEER-2642401344,2016-02-01,364.0,23.0,Hardware,Problema,2 - Normal,3 - Alta,6.0,5.0,semestre2
1112,GHLEER-2742564499,2016-07-13,1009.0,34.0,Software,Problema,2 - Normal,3 - Alta,7.0,5.0,semestre1
1113,GHLEER-2842666683,2016-10-23,728.0,46.0,Hardware,Problema,2 - Normal,3 - Alta,9.0,5.0,semestre1
1114,GHLEER-3142389172,2016-01-20,927.0,31.0,Software,Problema,2 - Normal,3 - Alta,1.0,1.0,semestre2
1115,GHLEER-3142491600,2016-05-01,1140.0,36.0,Software,Problema,2 - Normal,3 - Alta,1.0,5.0,semestre2
1116,GHLEER-3142617994,2016-09-04,1079.0,19.0,Software,Problema,2 - Normal,3 - Alta,1.0,5.0,semestre1
1117,GHLEER-3142652885,2016-10-09,1858.0,38.0,Software,Problema,2 - Normal,3 - Alta,1.0,5.0,semestre1
1118,GHLEER-3142722769,2016-12-18,786.0,47.0,Software,Problema,2 - Normal,3 - Alta,1.0,5.0,semestre1
1119,GHLEER-3242432468,2016-03-03,786.0,4.0,Software,Problema,2 - Normal,3 - Alta,2.0,5.0,semestre2
1120,GHLEER-3342644106,2016-10-01,1160.0,21.0,Software,Problema,2 - Normal,3 - Alta,3.0,5.0,semestre1
1121,GHLEER-3342702053,2016-11-28,1935.0,20.0,Software,Problema,2 - Normal,3 - Alta,3.0,5.0,semestre1
1122,GHLEER-3642639518,2016-09-26,311.0,5.0,Hardware,Problema,2 - Normal,3 - Alta,6.0,5.0,semestre1
1123,GHLEER-4242538718,2016-06-17,241.0,27.0,Software,Problema,2 - Normal,3 - Alta,2.0,5.0,semestre2
1124,GHLEER-4242606580,2016-08-24,1038.0,5.0,Software,Problema,2 - Normal,3 - Alta,2.0,5.0,semestre1
1125,GHLEER-4342586990,2016-08-04,1749.0,29.0,Software,Problema,2 - Normal,3 - Alta,3.0,5.0,semestre1
1126,GHLEER-4542424159,2016-02-24,895.0,21.0,Software,Problema,2 - Normal,3 - Alta,5.0,5.0,semestre2
1127,GHLEER-4542693212,2016-11-19,221.0,12.0,Hardware,Problema,2 - Normal,3 - Alta,5.0,5.0,semestre1
1128,GHLEER-4742385140,2016-01-16,1104.0,11.0,Software,Problema,2 - Normal,3 - Alta,7.0,5.0,semestre2
1129,GHLEER-4842656941,2016-10-13,564.0,19.0,Software,Problema,2 - Normal,3 - Alta,8.0,5.0,semestre1
1130,GHLEER-5042385256,2016-01-16,905.0,2.0,Software,Problema,2 - Normal,3 - Alta,0.0,5.0,semestre2
1131,GHLEER-5142460855,2016-03-31,1505.0,38.0,Software,Problema,2 - Normal,3 - Alta,1.0,5.0,semestre2
1132,GHLEER-5142679415,2016-11-05,131.0,14.0,Software,Problema,2 - Normal,3 - Alta,1.0,5.0,semestre1
1133,GHLEER-5242672442,2016-10-29,1764.0,14.0,Software,Problema,2 - Normal,3 - Alta,2.0,5.0,semestre1
1134,GHLEER-5342530335,2016-06-09,1113.0,13.0,Hardware,Problema,2 - Normal,3 - Alta,1.0,5.0,semestre2
1135,GHLEER-5342571619,2016-07-20,341.0,26.0,Software,Problema,2 - Normal,3 - Alta,3.0,5.0,semestre1
1136,GHLEER-5842451857,2016-03-22,575.0,38.0,Hardware,Problema,2 - Normal,3 - Alta,8.0,5.0,semestre2
1137,GHLEER-6042563934,2016-07-12,1863.0,19.0,Software,Problema,2 - Normal,3 - Alta,0.0,1.0,semestre1
1138,GHLEER-6042583189,2016-08-01,378.0,21.0,Software,Problema,2 - Normal,3 - Alta,0.0,5.0,semestre1
1139,GHLEER-6142470835,2016-04-10,363.0,38.0,Software,Problema,2 - Normal,3 - Alta,1.0,5.0,semestre2
1140,GHLEER-6242553109,2016-07-02,240.0,21.0,Software,Problema,2 - Normal,3 - Alta,2.0,5.0,semestre1
1141,GHLEER-6242718707,2016-12-14,260.0,27.0,Software,Problema,2 - Normal,3 - Alta,2.0,5.0,semestre1
1142,GHLEER-6342374636,2016-01-05,453.0,46.0,Hardware,Problema,2 - Normal,3 - Alta,7.0,5.0,semestre2
1143,GHLEER-6342392912,2016-01-23,1331.0,19.0,Software,Problema,2 - Normal,3 - Alta,0.0,1.0,semestre2
1144,GHLEER-6542397425,2016-01-28,662.0,24.0,Hardware,Problema,2 - Normal,3 - Alta,5.0,5.0,semestre2
1145,GHLEER-7042705189,2016-12-01,1418.0,31.0,Software,Problema,2 - Normal,3 - Alta,0.0,1.0,semestre1
1146,GHLEER-7242373036,2016-01-04,1843.0,30.0,Software,Problema,2 - Normal,3 - Alta,2.0,5.0,semestre2
1147,GHLEER-7342589924,2016-08-07,1672.0,19.0,Hardware,Problema,2 - Normal,3 - Alta,9.0,5.0,semestre1
1148,GHLEER-7642460092,2016-03-31,1219.0,10.0,Hardware,Problema,2 - Normal,3 - Alta,6.0,5.0,semestre2
1149,GHLEER-8042590346,2016-08-08,474.0,23.0,Software,Problema,2 - Normal,3 - Alta,0.0,5.0,semestre1
1150,GHLEER-8142602083,2016-08-20,178.0,20.0,Software,Problema,2 - Normal,3 - Alta,1.0,5.0,semestre1
1151,GHLEER-8142646101,2016-10-03,1030.0,31.0,Software,Problema,2 - Normal,3 - Alta,1.0,5.0,semestre1
1152,GHLEER-8242542670,2016-06-21,1717.0,26.0,Software,Problema,2 - Normal,3 - Alta,2.0,1.0,semestre2
1153,GHLEER-8242717574,2016-12-13,987.0,5.0,Software,Problema,2 - Normal,3 - Alta,2.0,5.0,semestre1
1154,GHLEER-8642637539,2016-09-24,303.0,15.0,Hardware,Problema,2 - Normal,3 - Alta,6.0,5.0,semestre1
1155,GHLEER-8842588932,2016-08-06,913.0,9.0,Hardware,Problema,2 - Normal,3 - Alta,8.0,1.0,semestre1
1156,GHLEER-9042637943,2016-09-24,364.0,29.0,Hardware,Problema,2 - Normal,3 - Alta,10.0,5.0,semestre1
1157,GHLEER-9042701024,2016-11-27,1522.0,10.0,Software,Problema,2 - Normal,3 - Alta,0.0,5.0,semestre1
1158,GHLEER-9042711716,2016-12-07,1901.0,27.0,Software,Problema,2 - Normal,3 - Alta,0.0,5.0,semestre1
1159,GHLEER-9142574192,2016-07-23,1879.0,21.0,Software,Problema,2 - Normal,3 - Alta,1.0,5.0,semestre1
1160,GHLEER-9242442273,2016-03-13,1727.0,42.0,Software,Problema,2 - Normal,3 - Alta,2.0,1.0,semestre2
1161,GHLEER-9342499567,2016-05-09,76.0,5.0,Software,Problema,4 - Crítico,3 - Alta,0.0,5.0,semestre2
1162,GHLEER-9342643754,2016-09-30,775.0,7.0,Software,Problema,2 - Normal,3 - Alta,3.0,5.0,semestre1
1163,GHLEER-9342734507,2016-12-30,210.0,45.0,Software,Problema,2 - Normal,3 - Alta,3.0,5.0,semestre1
1164,GHLEET-0042676963,2016-11-02,556.0,29.0,Software,Problema,2 - Normal,3 - Alta,0.0,5.0,semestre1
1165,GHLEET-0142467861,2016-04-07,486.0,8.0,Software,Problema,2 - Normal,3 - Alta,1.0,5.0,semestre2
